Stand	Schedule	P1_Income	P1_Pine_saw	P1_Pine_pulp	P1_Spruce_saw	P1_Spruce_pulp	P1_Birch_saw	P1_Birch_pulp	P2_Income	P2_Pine_saw	P2_Pine_pulp	P2_Spruce_saw	P2_Spruce_pulp	P2_Birch_saw	P2_Birch_pulp	P3_Income	P3_Pine_saw	P3_Pine_pulp	P3_Spruce_saw	P3_Spruce_pulp	P3_Birch_saw	P3_Birch_pulp	P4_Income	P4_Pine_saw	P4_Pine_pulp	P4_Spruce_saw	P4_Spruce_pulp	P4_Birch_saw	P4_Birch_pulp	P5_Income	P5_Pine_saw	P5_Pine_pulp	P5_Spruce_saw	P5_Spruce_pulp	P5_Birch_saw	P5_Birch_pulp	P6_Income	P6_Pine_saw	P6_Pine_pulp	P6_Spruce_saw	P6_Spruce_pulp	P6_Birch_saw	P6_Birch_pulp	PV_timber	PV_land	Binary
626	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8202.684015	89.33113353	68.02498386	1.181954712	3.348008556	0	3.397504145	516.1395874	516.1395874	1
626	8	6689.09945	68.70430092	61.62358534	0.760928326	3.181168253	0	3.342116327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
626	9	0	0	0	0	0	0	0	6805.304126	71.23343199	60.48619502	0.977680362	3.035639461	0	3.37303337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
626	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6901.448254	72.75329695	60.4954211	1.007803112	3.06690928	0	3.417191443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
626	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6986.544947	73.95011722	60.72478993	1.032137915	3.112072103	0	3.454431032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
626	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7243.712889	77.43316366	61.66606444	1.11671323	3.216268153	0	3.547082084	0	0	0	0	0	0	0	533.4277954	533.4277954	1
626	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7477.693095	80.30745819	63.19418387	1.181954712	3.348008556	0	3.397504145	516.1395874	516.1395874	1
627	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9854.987305	533.4277954	1
627	2	108339.5782	1252.139058	907.0200306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	3	0	0	0	0	0	0	0	110293.3826	1291.28372	896.6285731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111914.9633	1311.888089	906.7685346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114062.3119	1347.239343	907.4599387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118735.7513	1407.943486	934.596539	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123421.8856	1468.668668	962.0339963	0	0	0	0	533.4277954	533.4277954	1
627	8	94263.92338	1068.855947	826.002446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	9	0	0	0	0	0	0	0	96035.79949	1105.860502	814.2025197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97428.23696	1123.038921	823.7217916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99372.11329	1155.362992	823.8384255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103436.3588	1207.51102	848.4532622	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
627	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109007.3942	1283.719876	874.7296846	0	0	0	0	533.4277954	533.4277954	1
628	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12906.23145	504.381012	1
629	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7281.768066	533.4277954	1
630	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5630.335938	533.4277954	1
630	2	4665.577782	28.55359936	82.51394262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	3	0	0	0	0	0	0	0	4899.178391	33.55689306	80.76138964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5088.512619	35.18120939	83.17915935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5253.738242	37.20627523	84.32972968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5829.806233	45.30826573	86.69679707	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6312.076123	50.34508257	91.43524127	0	0	0	0	533.4277954	533.4277954	1
630	8	3852.262438	20.88917778	73.21262553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	9	0	0	0	0	0	0	0	4063.029072	25.70979599	71.14761346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4186.233585	26.50109165	73.14042331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4321.243102	28.01433984	74.30396606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4903.216236	36.62325295	76.02602786	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
630	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5308.212325	40.57786659	80.43969287	0	0	0	0	533.4277954	533.4277954	1
631	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8026.162598	533.4277954	1
632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9754.430664	511.8753967	1
633	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11208.20801	533.4277954	1
634	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10708.15234	494.2032471	1
635	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574.707642	233.6986694	1
636	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12219.71973	634.7559814	1
637	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380.92749	550.3013916	1
638	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10420.23926	514.2645874	1
638	2	85579.90825	942.2447851	691.8429895	19.83271755	33.74499762	0	32.16063642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	3	0	0	0	0	0	0	0	86575.89216	953.3643419	698.246177	21.9313007	32.50951398	0	32.57386564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87860.6012	979.3605527	689.5502662	22.27870633	33.0237639	0	32.97951134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88894.1431	992.6117586	694.2086038	22.75186624	33.50046941	0	33.39611618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92367.14615	1043.562718	706.6035134	24.63471533	34.37564496	0	28.06123742	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95368.09713	1080.329492	723.0095705	26.01549294	35.77054826	0	29.06161435	514.2645874	514.2645874	1
638	8	76417.06961	825.6895436	634.7502489	19.83271755	33.74499762	0	32.16063642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	9	0	0	0	0	0	0	0	77310.72871	835.6462344	640.2967824	21.9313007	32.50951398	0	32.57386564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78468.72689	859.3801956	631.8383483	22.27870633	33.0237639	0	32.97951134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79390.0137	871.0352865	636.0627861	22.75186624	33.50046941	0	33.39611618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82504.87534	916.8966336	647.0691522	24.63471533	34.37564496	0	28.06123742	0	0	0	0	0	0	0	533.4277954	533.4277954	1
638	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85151.7386	948.9119255	661.6594507	26.01549294	35.77054826	0	29.06161435	514.2645874	514.2645874	1
639	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9240.369141	534.1980591	1
639	2	37884.562	432.59744	305.2928206	0	0	0	21.89659527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	3	0	0	0	0	0	0	0	38368.53131	438.5413504	308.3111772	0	0	0	22.23813925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38999.27585	450.579235	305.5451312	0	0	0	22.60519909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39561.06865	458.649032	309.291659	0	0	0	20.8548455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41148.55678	480.7079313	315.3775031	0	0	0	21.73841591	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42622.40201	500.5352027	321.9457727	0	0	0	22.67394832	534.1980591	534.1980591	1
639	8	33027.48365	370.4422377	275.6147623	0	0	0	21.89659527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	9	0	0	0	0	0	0	0	33453.28164	375.7007229	278.1845451	0	0	0	22.23813925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34018.63568	387.0523641	274.7812386	0	0	0	22.60519909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34510.82971	393.9436472	278.5570314	0	0	0	20.8548455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35913.12721	413.6733387	283.4471344	0	0	0	21.73841591	0	0	0	0	0	0	0	533.4277954	533.4277954	1
639	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37195.11822	430.6409171	289.4819134	0	0	0	22.67394832	534.1980591	534.1980591	1
640	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13326.50684	527.637085	1
640	2	17078.64875	83.10884219	45.0792049	122.0301582	81.49446698	0	12.16024958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
640	3	0	0	0	0	0	0	0	17369.38981	84.60535566	45.74946002	123.8248223	83.16830324	0	12.32866176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
640	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17707.15183	86.40988944	46.19895412	126.9514141	83.86969498	0	12.4945486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
640	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18094.32564	88.09081877	47.0393595	129.5980078	84.91641164	0.715478151	13.11677342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7434998	292.7434998	1
640	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19034.09048	93.20964894	48.31695061	136.9992079	88.51821394	0.757978063	13.54518102	0	0	0	0	0	0	0	292.7434998	292.7434998	1
640	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20001.85356	98.22107838	49.79100583	145.6558661	91.04355128	0.771585135	13.97451675	527.637085	527.637085	1
641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2466.073242	662.8989258	1
642	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15733.58691	351.8700562	1
643	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13774.65234	421.1178894	1
644	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11069.37207	435.1864014	1
645	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14183.34473	482.2341614	1
646	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13173.49805	339.1800232	1
647	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008.221436	503.8033752	1
648	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7666.648438	496.3562927	1
649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7923.351074	496.3562927	1
649	2	5896.147226	72.136596	44.2102596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	3	0	0	0	0	0	0	0	6006.228928	73.58384537	44.82201592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6136.658464	76.09655977	44.28692833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6276.61855	77.92036643	45.09039376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6603.994882	82.12983627	47.05902908	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6984.77237	87.72943062	48.23802451	0	0	0	0	496.3562927	496.3562927	1
649	8	4593.001233	54.80068712	37.2894317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	9	0	0	0	0	0	0	0	4679.484135	55.88178342	37.85830338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4788.235878	58.09907152	37.21921016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4906.253392	59.61863745	37.92561957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5167.208185	62.90192708	39.60870943	0	0	0	0	0	0	0	0	0	0	0	496.3562927	496.3562927	1
649	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5481.067852	67.57255114	40.49350479	0	0	0	0	496.3562927	496.3562927	1
650	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
651	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2617.980957	528.6669922	1
652	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530.947266	535.4050293	1
653	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3815.775879	533.8660889	1
654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8703.866211	505.4728394	1
655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
656	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1567.900757	233.9287109	1
657	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11478.05371	822.4418335	1
658	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2545.461914	917.6130981	1
659	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306.966309	648.2628784	1
660	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11185.52441	573.9962769	1
661	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14362.04102	495.9947205	1
662	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10894.54688	516.427063	1
662	2	45817.11645	499.1428134	383.562075	2.475836024	20.32780042	0	21.17700925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	3	0	0	0	0	0	0	0	46282.19815	504.2249205	387.2827874	2.578018451	20.56401437	0	21.2714753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46995.58351	519.5918804	380.8610481	3.613379919	19.84352351	0	21.41195892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47519.2659	528.1779907	380.6623	3.655481333	20.07406755	0	21.53213895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49079.76104	549.5200368	386.6287675	3.953993979	20.70187539	0	21.83265437	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50511.29762	568.261161	393.2868806	4.184776049	21.40123787	0	22.18216113	516.427063	516.427063	1
662	8	41265.37285	441.4206505	354.9196059	2.475836024	20.32780042	0	21.17700925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	9	0	0	0	0	0	0	0	41676.49849	445.9736387	358.0558729	2.578018451	20.56401437	0	21.2714753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
662	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42325.85578	460.072807	351.9509607	3.613379919	19.84352351	0	21.41195892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.4277954	533.4277954	1
